"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","826","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1241","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1220","LG-003 - User should not be able to login with empty username","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","847","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1068","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","994","LG-004 - User should not be able to login with invalid username","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","773","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1098","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","736","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","753","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1594","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1407","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1412","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1202","LG-002 - User should not be able to login with empty password","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","2244","LG-004 - User should not be able to login with invalid username","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","825","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","766","SEA-001 - User should be able to search for an existing product","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
