"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","598","LG-003 - User should not be able to login with empty username","chromium","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","800","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","804","LG-004 - User should not be able to login with invalid username","chromium","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","1815","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","631","LG-003 - User should not be able to login with empty username","webkit","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","621","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","577","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","1085","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","656","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1474","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","5940","LG-001 - User should login successfully with valid credentials","webkit","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","842","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","4038","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","1525","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","886","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","619","LG-002 - User should not be able to login with empty password","chromium","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","556","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","1264","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","885","SEA-001 - User should be able to search for an existing product","chromium","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","1297","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","752","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","1293","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1493","LG-004 - User should not be able to login with invalid username","webkit","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","2752","LG-001 - User should login successfully with valid credentials","firefox","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","1150","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","1022","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","1023","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","1044","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","942","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","1042","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","369","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","576","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
"","1759","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1572","SEA-001 - User should be able to search for an existing product","webkit","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","945","LG-005 - User should not be able to login with invalid password","webkit","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","620","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","978","LG-002 - User should not be able to login with empty password","webkit","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","601","LG-002 - User should not be able to login with empty password","firefox","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","1105","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1178","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1354","SEA-001 - User should be able to search for an existing product","firefox","2026-09-04","passed","2026-09-04","Search Tests","search.spec.ts","",""
"","1785","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","637","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1590","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-04","passed","2026-09-04","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1033","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-04","passed","2026-09-04","Login Tests","login.spec.ts","",""
"","2154","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-04","passed","2026-09-04","Register Tests","register.spec.ts","",""
