"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1391","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","870","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1075","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","972","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","5814","LG-001 - User should login successfully with valid credentials","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1382","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1310","SEA-003 - User should be able to search for a product using keywords","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","907","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2460","LG-005 - User should not be able to login with invalid password","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","854","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","1781","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1830","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1291","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-08-25","passed","2026-08-25","Register Tests","register.spec.ts","",""
"","2161","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1756","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1396","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1578","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","2134","LG-004 - User should not be able to login with invalid username","webkit","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","2109","LG-004 - User should not be able to login with invalid username","firefox","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1296","LG-003 - User should not be able to login with empty username","chromium","2026-08-25","passed","2026-08-25","Login Tests","login.spec.ts","",""
"","1502","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1913","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
"","1584","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1479","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-08-25","passed","2026-08-25","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1321","SEA-001 - User should be able to search for an existing product","webkit","2026-08-25","passed","2026-08-25","Search Tests","search.spec.ts","",""
