"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","567","LG-003 - User should not be able to login with empty username","firefox","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","1241","REG-004 - User should not be able to register successfully when zipcode is missing","webkit","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1049","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1656","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","919","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","1181","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-09","passed","2026-09-09","Search Tests","search.spec.ts","",""
"","358","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","819","LG-003 - User should not be able to login with empty username","chromium","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","847","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-09","passed","2026-09-09","Search Tests","search.spec.ts","",""
"","587","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","679","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","602","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","1031","SEA-003 - User should be able to search for a product using keywords","firefox","2026-09-09","passed","2026-09-09","Search Tests","search.spec.ts","",""
"","617","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","1085","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","3312","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","867","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","1236","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","590","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","842","LG-005 - User should not be able to login with invalid password","webkit","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","588","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1424","SEA-001 - User should be able to search for an existing product","webkit","2026-09-09","passed","2026-09-09","Search Tests","search.spec.ts","",""
"","456","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","591","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2471","LG-001 - User should login successfully with valid credentials","webkit","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","654","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-09","passed","2026-09-09","Search Tests","search.spec.ts","",""
"","600","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","689","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2190","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","1193","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1182","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1723","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1034","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","676","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","704","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","1264","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","739","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-09","passed","2026-09-09","Search Tests","search.spec.ts","",""
"","2529","LG-001 - User should login successfully with valid credentials","firefox","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","410","LG-002 - User should not be able to login with empty password","chromium","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","930","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","1108","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","631","LG-003 - User should not be able to login with empty username","webkit","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
"","1352","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-09","passed","2026-09-09","Register Tests","register.spec.ts","",""
"","708","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-09","passed","2026-09-09","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","977","LG-004 - User should not be able to login with invalid username","firefox","2026-09-09","passed","2026-09-09","Login Tests","login.spec.ts","",""
