"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","805","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2054","LG-001 - User should login successfully with valid credentials","firefox","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","836","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","749","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","815","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","562","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","1006","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","694","LG-004 - User should not be able to login with invalid username","chromium","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","2084","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","562","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","1563","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","505","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","1049","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","599","LG-003 - User should not be able to login with empty username","chromium","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","660","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","1150","LG-004 - User should not be able to login with invalid username","webkit","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","750","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","501","LG-005 - User should not be able to login with invalid password","chromium","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","794","LG-004 - User should not be able to login with invalid username","firefox","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","542","LG-002 - User should not be able to login with empty password","chromium","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","1274","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","975","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","1137","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","889","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","606","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","589","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","488","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","729","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","1205","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1246","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","652","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1237","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1549","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1346","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","1356","SEA-003 - User should be able to search for a product using keywords","firefox","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","764","LG-003 - User should not be able to login with empty username","firefox","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","640","SEA-001 - User should be able to search for an existing product","chromium","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","1612","SEA-001 - User should be able to search for an existing product","webkit","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","755","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","828","LG-002 - User should not be able to login with empty password","firefox","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","1414","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-07","passed","2026-09-07","Search Tests","search.spec.ts","",""
"","987","REG-004 - User should not be able to register successfully when state is missing","firefox","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1046","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-07","passed","2026-09-07","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","960","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
"","548","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-07","passed","2026-09-07","Register Tests","register.spec.ts","",""
"","2138","LG-001 - User should login successfully with valid credentials","webkit","2026-09-07","passed","2026-09-07","Login Tests","login.spec.ts","",""
