"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1135","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-05","passed","2026-09-05","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","451","LG-003 - User should not be able to login with empty username","chromium","2026-09-05","passed","2026-09-05","Login Tests","login.spec.ts","",""
"","3444","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-05","passed","2026-09-05","Register Tests","register.spec.ts","",""
"","2115","LG-001 - User should login successfully with valid credentials","firefox","2026-09-05","passed","2026-09-05","Login Tests","login.spec.ts","",""
"","1436","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-05","passed","2026-09-05","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","965","SEA-001 - User should be able to search for an existing product","firefox","2026-09-05","passed","2026-09-05","Search Tests","search.spec.ts","",""
"","361","LG-002 - User should not be able to login with empty password","chromium","2026-09-05","passed","2026-09-05","Login Tests","login.spec.ts","",""
"","1196","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-05","passed","2026-09-05","Search Tests","search.spec.ts","",""
"","639","SEA-001 - User should be able to search for an existing product","chromium","2026-09-05","passed","2026-09-05","Search Tests","search.spec.ts","",""
"","960","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-05","passed","2026-09-05","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","571","LG-003 - User should not be able to login with empty username","firefox","2026-09-05","passed","2026-09-05","Login Tests","login.spec.ts","",""
"","590","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-05","passed","2026-09-05","Search Tests","search.spec.ts","",""
"","414","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-09-05","passed","2026-09-05","Register Tests","register.spec.ts","",""
"","748","LG-005 - User should not be able to login with invalid password","firefox","2026-09-05","passed","2026-09-05","Login Tests","login.spec.ts","",""
"","873","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-05","passed","2026-09-05","Register Tests","register.spec.ts","",""
"","580","LG-004 - User should not be able to login with invalid username","chromium","2026-09-05","passed","2026-09-05","Login Tests","login.spec.ts","",""
"","725","LG-002 - User should not be able to login with empty password","webkit","2026-09-05","passed","2026-09-05","Login Tests","login.spec.ts","",""
"","590","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-05","passed","2026-09-05","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1105","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-05","passed","2026-09-05","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","644","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-05","passed","2026-09-05","Register Tests","register.spec.ts","",""
"","660","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-05","passed","2026-09-05","Register Tests","register.spec.ts","",""
"","575","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-05","passed","2026-09-05","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","876","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-05","passed","2026-09-05","Register Tests","register.spec.ts","",""
"","582","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-09-05","passed","2026-09-05","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
