"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","899","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","1084","SEA-003 - User should be able to search for a product using keywords","firefox","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","606","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","575","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1363","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","1143","LG-005 - User should not be able to login with invalid password","firefox","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","1709","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","908","SEA-003 - User should be able to search for a product using keywords","chromium","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","350","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1312","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","967","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","827","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1084","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","1109","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1606","SEA-001 - User should be able to search for an existing product","webkit","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","2168","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1894","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1143","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1288","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","3579","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1244","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","10714","LG-001 - User should login successfully with valid credentials","webkit","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","916","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","790","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","713","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","731","LG-004 - User should not be able to login with invalid username","chromium","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","807","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1981","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1535","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","1113","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","730","REG-005 - User should not be able to register successfully with an invalid Email Address format","webkit","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1187","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","607","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","786","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","839","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1084","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","913","LG-004 - User should not be able to login with invalid username","webkit","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","700","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-08-27","passed","2026-08-27","Search Tests","search.spec.ts","",""
"","707","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1177","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-08-27","passed","2026-08-27","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","654","LG-002 - User should not be able to login with empty password","webkit","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","724","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","589","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
"","479","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-08-27","passed","2026-08-27","Register Tests","register.spec.ts","",""
"","1208","LG-001 - User should login successfully with valid credentials","chromium","2026-08-27","passed","2026-08-27","Login Tests","login.spec.ts","",""
