"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","866","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1014","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1578","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","782","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-06","passed","2026-09-06","Search Tests","search.spec.ts","",""
"","557","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-06","passed","2026-09-06","Search Tests","search.spec.ts","",""
"","773","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","655","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","946","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-06","passed","2026-09-06","Search Tests","search.spec.ts","",""
"","915","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","878","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1058","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","538","LG-003 - User should not be able to login with empty username","firefox","2026-09-06","passed","2026-09-06","Login Tests","login.spec.ts","",""
"","966","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","687","SEA-001 - User should be able to search for an existing product","chromium","2026-09-06","passed","2026-09-06","Search Tests","search.spec.ts","",""
"","744","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","886","LG-002 - User should not be able to login with empty password","firefox","2026-09-06","passed","2026-09-06","Login Tests","login.spec.ts","",""
"","869","LG-004 - User should not be able to login with invalid username","webkit","2026-09-06","passed","2026-09-06","Login Tests","login.spec.ts","",""
"","1120","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","792","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-06","passed","2026-09-06","Register Tests","register.spec.ts","",""
"","1043","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-06","passed","2026-09-06","Register Tests","register.spec.ts","",""
"","622","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-06","passed","2026-09-06","Register Tests","register.spec.ts","",""
"","568","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-06","passed","2026-09-06","Register Tests","register.spec.ts","",""
"","824","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-09-06","passed","2026-09-06","Register Tests","register.spec.ts","",""
"","716","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","723","LG-005 - User should not be able to login with invalid password","chromium","2026-09-06","passed","2026-09-06","Login Tests","login.spec.ts","",""
"","1050","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-06","passed","2026-09-06","Search Tests","search.spec.ts","",""
"","479","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-06","passed","2026-09-06","Register Tests","register.spec.ts","",""
"","797","SEA-002 - There should NOT be any item listed if user search for a non-existing product","firefox","2026-09-06","passed","2026-09-06","Search Tests","search.spec.ts","",""
"","882","LG-005 - User should not be able to login with invalid password","webkit","2026-09-06","passed","2026-09-06","Login Tests","login.spec.ts","",""
"","573","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1715","LG-001 - User should login successfully with valid credentials","chromium","2026-09-06","passed","2026-09-06","Login Tests","login.spec.ts","",""
"","657","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1953","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-09-06","passed","2026-09-06","Register Tests","register.spec.ts","",""
"","1821","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-09-06","passed","2026-09-06","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
