"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2579","REG-004 - User should not be able to register successfully when lastName is missing","webkit","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","365","LG-003 - User should not be able to login with empty username","chromium","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1410","LG-004 - User should not be able to login with invalid username","webkit","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1120","SEA-003 - User should be able to search for a product using keywords","webkit","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","916","LG-002 - User should not be able to login with empty password","firefox","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","2287","LG-001 - User should login successfully with valid credentials","firefox","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1313","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1307","LG-005 - User should not be able to login with invalid password","webkit","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1034","SEA-003 - User should be able to search for a product using keywords","chromium","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","1220","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1135","SEA-001 - User should be able to search for an existing product","chromium","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","1667","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1318","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","4132","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","1565","LG-001 - User should login successfully with valid credentials","chromium","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","669","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","387","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","1731","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","921","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","1099","LG-005 - User should not be able to login with invalid password","chromium","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1144","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1131","REG-004 - User should not be able to register successfully when firstName is missing","webkit","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","602","LG-002 - User should not be able to login with empty password","chromium","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","848","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","708","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","842","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","863","REG-004 - User should not be able to register successfully when mobileNumber is missing","chromium","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","813","LG-003 - User should not be able to login with empty username","firefox","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1360","REG-004 - User should not be able to register successfully when mobileNumber is missing","firefox","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","335","REG-003 - User should not be able to register successfully with an empty Email Address","chromium","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","1264","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","973","SEA-003 - User should be able to search for a product using keywords","firefox","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","1288","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","922","REG-004 - User should not be able to register successfully when firstName is missing","chromium","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1447","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","763","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1408","SEA-001 - User should be able to search for an existing product","firefox","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","767","LG-004 - User should not be able to login with invalid username","chromium","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1048","LG-005 - User should not be able to login with invalid password","firefox","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","1694","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","735","LG-002 - User should not be able to login with empty password","webkit","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","671","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1482","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","938","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","11171","LG-001 - User should login successfully with valid credentials","webkit","2026-09-03","passed","2026-09-03","Login Tests","login.spec.ts","",""
"","632","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
"","2067","REG-004 - User should not be able to register successfully when state is missing","webkit","2026-09-03","passed","2026-09-03","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1756","SEA-001 - User should be able to search for an existing product","webkit","2026-09-03","passed","2026-09-03","Search Tests","search.spec.ts","",""
"","2067","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-09-03","passed","2026-09-03","Register Tests","register.spec.ts","",""
