"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","758","LG-003 - User should not be able to login with empty username","webkit","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1290","REG-004 - User should not be able to register successfully when password is missing","firefox","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","668","REG-004 - User should not be able to register successfully when address is missing","chromium","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1105","REG-004 - User should not be able to register successfully when city is missing","firefox","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1212","SEA-002 - There should NOT be any item listed if user search for a non-existing product","webkit","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","3934","REG-001 - User should be able to sign up for a new account successfully","webkit","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1248","REG-006 - User should not be able to register successfully with an existing account","firefox","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","692","REG-004 - User should not be able to register successfully when city is missing","chromium","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","769","REG-005 - User should not be able to register successfully with an invalid Email Address format","firefox","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1121","REG-003 - User should not be able to register successfully with an empty Email Address","firefox","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1684","REG-002 - User should not be able to register successfully with an empty Name","firefox","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","957","LG-006 - User should not be able to log in with credentials that have not been registered","webkit","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1420","REG-004 - User should not be able to register successfully when mobileNumber is missing","webkit","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","997","LG-004 - User should not be able to login with invalid username","firefox","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1031","SEA-001 - User should be able to search for an existing product","chromium","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","1503","SEA-004 - User should be able to search for an item using pasted words","webkit","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","866","REG-006 - User should not be able to register successfully with an existing account","webkit","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1012","LG-006 - User should not be able to log in with credentials that have not been registered","chromium","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","698","REG-004 - User should not be able to register successfully when lastName is missing","chromium","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","797","SEA-002 - There should NOT be any item listed if user search for a non-existing product","chromium","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","534","REG-006 - User should not be able to register successfully with an existing account","chromium","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","851","REG-004 - User should not be able to register successfully when password is missing","chromium","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1247","SEA-003 - User should be able to search for a product using keywords","webkit","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","12774","LG-001 - User should login successfully with valid credentials","webkit","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1002","REG-004 - User should not be able to register successfully when zipcode is missing","chromium","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","901","LG-002 - User should not be able to login with empty password","webkit","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1602","REG-004 - User should not be able to register successfully when password is missing","webkit","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2475","LG-001 - User should login successfully with valid credentials","firefox","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1124","LG-005 - User should not be able to login with invalid password","webkit","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","2196","REG-001 - User should be able to sign up for a new account successfully","chromium","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","697","REG-002 - User should not be able to register successfully with an empty Name","webkit","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1581","REG-004 - User should not be able to register successfully when city is missing","webkit","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","738","SEA-003 - User should be able to search for a product using keywords","chromium","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","1091","REG-004 - User should not be able to register successfully when address is missing","firefox","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","621","LG-005 - User should not be able to login with invalid password","chromium","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","847","SEA-004 - User should be able to search for an item using pasted words","chromium","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","881","LG-006 - User should not be able to log in with credentials that have not been registered","firefox","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1531","SEA-001 - User should be able to search for an existing product","webkit","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","1297","REG-004 - User should not be able to register successfully when firstName is missing","firefox","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","963","LG-005 - User should not be able to login with invalid password","firefox","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1214","REG-004 - User should not be able to register successfully when lastName is missing","firefox","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","2478","REG-001 - User should be able to sign up for a new account successfully","firefox","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","715","LG-002 - User should not be able to login with empty password","chromium","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","689","REG-004 - User should not be able to register successfully when state is missing","chromium","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","379","REG-005 - User should not be able to register successfully with an invalid Email Address format","chromium","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1820","REG-004 - User should not be able to register successfully when address is missing","webkit","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
"","1229","SEA-001 - User should be able to search for an existing product","firefox","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","627","REG-002 - User should not be able to register successfully with an empty Name","chromium","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1167","LG-004 - User should not be able to login with invalid username","webkit","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","698","REG-003 - User should not be able to register successfully with an empty Email Address","webkit","2026-08-28","passed","2026-08-28","Register Tests","register.spec.ts","",""
"","1664","LG-001 - User should login successfully with valid credentials","chromium","2026-08-28","passed","2026-08-28","Login Tests","login.spec.ts","",""
"","1109","SEA-004 - User should be able to search for an item using pasted words","firefox","2026-08-28","passed","2026-08-28","Search Tests","search.spec.ts","",""
"","1105","REG-004 - User should not be able to register successfully when zipcode is missing","firefox","2026-08-28","passed","2026-08-28","Register Tests > Account Creation Mandatory Fields","register.spec.ts","",""
